rooms,area,gross_rent,net_rent,plz,street,place,build_ren_year,balcony_terrace,pets,elevator,car_spot,minergie,wheelchair_access,new_building,washmachine,dishwasher,price_sqrm,room_price,avg_room_size,quiet_neighboorhood,parcet,family_child_friendly,apt_id,url_immoscout,url_homegate,url_flatfox
2.0,50.0,1070,900,3315,Mühlegasse 17,Bätterkinden,0,True,False,False,True,False,False,False,False,False,21.4,535.0,25.0,False,False,False,1070_50.0_2.0_3315_Mühlegasse17_Bätterkinden,,https://www.homegate.ch/mieten/3001744754,
3.5,77.0,1375,1160,3315,Solothurnstrasse 61,Bätterkinden,2020,True,False,False,False,False,False,False,True,False,17.86,392.86,22.0,False,False,False,1375_77.0_3.5_3315_Solothurnstrasse61_Bätterkinden,,https://www.homegate.ch/mieten/3001799524,
4.0,75.0,1450,1200,3315,Mühlegasse 17,Bätterkinden,0,True,False,False,True,False,False,False,False,False,19.33,362.5,18.75,False,False,False,1450_75.0_4.0_3315_Mühlegasse17_Bätterkinden,,https://www.homegate.ch/mieten/3001744759,
4.5,95.0,1690,1450,3315,Schachenstrasse 6,Bätterkinden,2007,False,False,False,True,False,False,False,False,False,17.79,375.56,21.11,False,False,False,1690_95.0_4.5_3315_Schachenstrasse6_Bätterkinden,,https://www.homegate.ch/mieten/3001768567,
3.0,70.0,900,760,2735,Champ de chin 5,Bévilard,2017,True,False,True,True,False,False,False,False,False,12.86,300.0,23.33,False,False,False,900_70.0_3.0_2735_Champdechin5_Bévilard,,https://www.homegate.ch/mieten/3001100605,
5.5,160.0,2170,1850,2735,No information,Bévilard,0,False,False,False,False,False,False,False,False,False,13.56,394.55,29.09,False,False,False,2170_160.0_5.5_2735_Noinformation_Bévilard,,https://www.homegate.ch/mieten/3001832283,
2.5,57.0,1370,1250,3263,Bielstrasse 2,Büetigen,2015,True,False,False,False,False,False,False,False,False,24.04,548.0,22.8,False,False,False,1370_57.0_2.5_3263_Bielstrasse2_Büetigen,,https://www.homegate.ch/mieten/3001535307,https://flatfox.ch/de/wohnung/bielstrasse-2-3263-buetigen/516581/
4.5,93.0,1750,1550,3263,Bielstrasse 2,Büetigen,2015,True,False,True,False,False,False,False,False,False,18.82,388.89,20.67,False,False,False,1750_93.0_4.5_3263_Bielstrasse2_Büetigen,,https://www.homegate.ch/mieten/3001789345,
2.0,0.0,1100,1000,3294,Hägniweg 11,Büren,0,False,False,False,False,False,False,False,False,False,0.0,550.0,0.0,False,False,False,1100_0.0_2.0_3294_Hägniweg11_Büren,,https://www.homegate.ch/mieten/3001449273,
1.0,60.0,1000,900,3294,Hauptgasse 23,Büren an der Aare,0,False,False,False,False,False,False,False,True,False,16.67,1000.0,60.0,False,False,False,1000_60.0_1.0_3294_Hauptgasse23_BürenanderAare,,https://www.homegate.ch/mieten/3001843783,
3.0,0.0,1180,980,3294,Hauptgasse 33,Büren an der Aare,0,False,False,False,False,False,False,False,False,False,0.0,393.33,0.0,False,False,False,1180_0.0_3.0_3294_Hauptgasse33_BürenanderAare,,https://www.homegate.ch/mieten/3001862211,
4.5,151.0,1950,1700,3294,Spittelgasse 32,Büren an der Aare,0,False,False,False,True,False,False,False,False,False,12.91,433.33,33.56,False,False,False,1950_151.0_4.5_3294_Spittelgasse32_BürenanderAare,,https://www.homegate.ch/mieten/3001810212,
3.5,89.0,1700,1500,3313,Ausserdorf 3,Büren zum Hof,0,True,False,False,False,False,False,False,False,False,19.1,485.71,25.43,False,False,False,1700_89.0_3.5_3313_Ausserdorf3_BürenzumHof,,https://www.homegate.ch/mieten/3001792802,
4.5,127.0,2100,1900,3313,Ausserdorf 3,Büren zum Hof,0,False,False,False,False,False,False,False,False,False,16.54,466.67,28.22,False,False,False,2100_127.0_4.5_3313_Ausserdorf3_BürenzumHof,,https://www.homegate.ch/mieten/3001870417,
2.0,0.0,900,740,4922,Wiesenstrasse 1,Bützberg,0,False,False,False,False,False,False,False,False,False,0.0,450.0,0.0,False,False,False,900_0.0_2.0_4922_Wiesenstrasse1_Bützberg,,https://www.homegate.ch/mieten/3001672504,
2.0,44.0,980,810,4922,Buchiackerweg 2,Bützberg,1962,False,False,False,False,False,False,False,False,False,22.27,490.0,22.0,False,False,False,980_44.0_2.0_4922_Buchiackerweg2_Bützberg,,https://www.homegate.ch/mieten/3001867933,
3.5,66.0,1020,840,4922,Sonnhaldestrasse 7,Bützberg,0,True,True,False,False,False,False,False,False,False,15.45,291.43,18.86,False,False,False,1020_66.0_3.5_4922_Sonnhaldestrasse7_Bützberg,,https://www.homegate.ch/mieten/3001761194,
2.0,46.0,1050,915,4922,Südstrasse 2,Bützberg,0,True,False,False,True,False,False,False,False,False,22.83,525.0,23.0,False,False,False,1050_46.0_2.0_4922_Südstrasse2_Bützberg,,https://www.homegate.ch/mieten/3001750491,https://flatfox.ch/de/wohnung/sudstrasse-2-4922-butzberg/571534/
3.0,61.0,1060,870,4922,Buchiackerweg 4,Bützberg,1962,False,False,False,False,False,False,False,False,False,17.38,353.33,20.33,False,False,False,1060_61.0_3.0_4922_Buchiackerweg4_Bützberg,,https://www.homegate.ch/mieten/3001867930,
3.5,75.0,1090,910,4922,Buchiackerweg 8,Bützberg,0,True,False,False,True,False,False,False,False,False,14.53,311.43,21.43,False,False,False,1090_75.0_3.5_4922_Buchiackerweg8_Bützberg,,https://www.homegate.ch/mieten/3001645565,https://flatfox.ch/de/wohnung/buchiackerweg-8-4922-butzberg/532737/
2.5,53.0,1150,1000,4922,Schlossstrasse 6a,Bützberg,0,False,False,False,False,False,False,False,False,False,21.7,460.0,21.2,False,False,False,1150_53.0_2.5_4922_Schlossstrasse6a_Bützberg,,https://www.homegate.ch/mieten/3001836197,https://flatfox.ch/de/wohnung/schlossstrasse-6a-4922-butzberg/596444/
4.5,87.0,1170,990,4922,Buchiackerweg 8,Bützberg,0,True,False,False,True,False,False,False,False,False,13.45,260.0,19.33,False,False,False,1170_87.0_4.5_4922_Buchiackerweg8_Bützberg,,https://www.homegate.ch/mieten/3001645567,
4.0,70.0,1230,1020,4922,Buchiackerweg 2,Bützberg,1962,False,False,False,False,False,False,False,False,False,17.57,307.5,17.5,False,False,False,1230_70.0_4.0_4922_Buchiackerweg2_Bützberg,,https://www.homegate.ch/mieten/3001867934,
4.5,82.0,1290,1100,4922,Sonnhaldestrasse 7,Bützberg,0,True,True,False,False,False,False,False,False,False,15.73,286.67,18.22,False,False,False,1290_82.0_4.5_4922_Sonnhaldestrasse7_Bützberg,,https://www.homegate.ch/mieten/3001761193,
3.5,75.0,1355,1125,4922,Südstrasse 8,Bützberg,0,True,False,True,True,False,False,False,False,False,18.07,387.14,21.43,False,False,False,1355_75.0_3.5_4922_Südstrasse8_Bützberg,,https://www.homegate.ch/mieten/3001750492,https://flatfox.ch/de/wohnung/sudstrasse-8-4922-butzberg/473624/
4.0,72.0,1370,1140,4922,Buchiackerweg 4,Bützberg,1962,True,False,False,False,False,False,False,False,False,19.03,342.5,18.0,False,False,False,1370_72.0_4.0_4922_Buchiackerweg4_Bützberg,,https://www.homegate.ch/mieten/3001867931,https://flatfox.ch/de/wohnung/buchiackerweg-4-4922-butzberg/587324/
3.5,74.0,1370,1120,4922,Buchiackerweg 10,Bützberg,1962,False,False,False,False,False,False,False,False,False,18.51,391.43,21.14,False,False,False,1370_74.0_3.5_4922_Buchiackerweg10_Bützberg,,https://www.homegate.ch/mieten/3001867935,
4.5,93.0,1390,1190,4922,No information,Bützberg,0,True,False,False,True,False,False,False,False,False,14.95,308.89,20.67,False,False,False,1390_93.0_4.5_4922_Noinformation_Bützberg,,https://www.homegate.ch/mieten/3001836655,
3.5,87.0,1575,1360,4922,Dammweg 9,Bützberg,2014,True,True,True,False,False,False,False,False,False,18.1,450.0,24.86,False,False,False,1575_87.0_3.5_4922_Dammweg9_Bützberg,,https://www.homegate.ch/mieten/3001772546,
4.5,93.0,1655,1390,4922,Südstrasse 12,Bützberg,0,True,False,False,True,False,False,False,False,False,17.8,367.78,20.67,False,False,False,1655_93.0_4.5_4922_Südstrasse12_Bützberg,,https://www.homegate.ch/mieten/3001353515,
4.5,107.0,1740,1480,4922,Sonnhaldestrasse 1a,Bützberg,0,True,False,True,False,False,False,False,False,False,16.26,386.67,23.78,False,False,False,1740_107.0_4.5_4922_Sonnhaldestrasse1a_Bützberg,,https://www.homegate.ch/mieten/3001717911,
4.5,100.0,1770,1500,4922,No information,Bützberg,0,True,False,False,True,False,False,False,False,False,17.7,393.33,22.22,False,False,False,1770_100.0_4.5_4922_Noinformation_Bützberg,,https://www.homegate.ch/mieten/3001852948,
5.5,117.0,1789,1450,4922,Südstrasse 4,Bützberg,0,True,False,True,True,False,False,False,False,False,15.29,325.27,21.27,False,False,False,1789_117.0_5.5_4922_Südstrasse4_Bützberg,,https://www.homegate.ch/mieten/3001353514,
3.5,86.0,1840,1640,4922,Dammweg 3,Bützberg,2014,True,True,True,False,False,False,False,False,False,21.4,525.71,24.57,False,False,False,1840_86.0_3.5_4922_Dammweg3_Bützberg,,https://www.homegate.ch/mieten/3001154598,
5.5,154.0,2350,2200,2747,No information,Corcelles BE,2020,False,False,False,False,False,False,False,False,False,15.26,427.27,28.0,False,False,False,2350_154.0_5.5_2747_Noinformation_CorcellesBE,,https://www.homegate.ch/mieten/3001858462,
3.5,0.0,1350,1100,2606,Sur le Crêt 9,Corgémont,0,True,False,False,True,False,False,False,False,False,0.0,385.71,0.0,False,False,False,1350_0.0_3.5_2606_SurleCrêt9_Corgémont,,https://www.homegate.ch/mieten/3001830200,
4.5,108.0,1580,1240,2606,Chemin du Ruisselet 1,Corgémont,2011,True,False,True,True,False,False,False,False,False,14.63,351.11,24.0,False,False,False,1580_108.0_4.5_2606_CheminduRuisselet1_Corgémont,,https://www.homegate.ch/mieten/3001611286,
4.5,108.0,1580,1240,2606,Chemin du Ruisselet 1,Corgémont,2011,True,False,False,True,False,False,False,False,False,14.63,351.11,24.0,False,False,False,1580_108.0_4.5_2606_CheminduRuisselet1_Corgémont_1,,https://www.homegate.ch/mieten/3001611266,
5.5,240.0,-16036,0,2606,Grand rue 38,Corgémont,0,True,False,False,True,False,False,False,True,False,-66.82,-2915.64,43.64,False,False,False,-16036_240.0_5.5_2606_Grandrue38_Corgémont,,https://www.homegate.ch/mieten/3001576431,
3.5,75.0,780,650,2738,Rue du Nord 3,Court,0,True,True,False,True,False,False,False,False,False,10.4,222.86,21.43,False,False,False,780_75.0_3.5_2738_RueduNord3_Court,,https://www.homegate.ch/mieten/3001100604,
5.5,120.0,2900,2900,3264,No information,Diessbach b. Büren,0,False,False,False,False,False,False,False,False,False,24.17,527.27,21.82,False,False,False,2900_120.0_5.5_3264_Noinformation_Diessbachb.Büren,,https://www.homegate.ch/mieten/3001836656,
3.5,77.0,1095,875,3293,Bahnhofstrasse 3,Dotzigen,0,False,False,False,False,False,False,False,False,False,14.22,312.86,22.0,False,False,False,1095_77.0_3.5_3293_Bahnhofstrasse3_Dotzigen,,https://www.homegate.ch/mieten/3001752918,
4.0,60.0,1150,1000,3293,Schulhausstrasse 19,Dotzigen,0,True,True,False,False,False,False,False,False,False,19.17,287.5,15.0,False,False,False,1150_60.0_4.0_3293_Schulhausstrasse19_Dotzigen,,https://www.homegate.ch/mieten/3001725580,
3.5,77.0,1190,1020,3293,Bahnhofstrasse 5,Dotzigen,0,False,False,False,False,False,False,False,False,False,15.45,340.0,22.0,False,False,False,1190_77.0_3.5_3293_Bahnhofstrasse5_Dotzigen,,https://www.homegate.ch/mieten/3001744765,
4.5,77.0,1390,1200,3293,Meisenweg 1,Dotzigen,0,True,False,False,False,False,False,False,False,False,18.05,308.89,17.11,False,False,False,1390_77.0_4.5_3293_Meisenweg1_Dotzigen,,https://www.homegate.ch/mieten/3001474240,https://flatfox.ch/de/wohnung/meisenweg-1-3293-dotzigen/503887/
6.0,74.0,900,750,3537,Längmatt 526,Eggiwil,0,True,False,False,False,False,False,False,True,False,12.16,150.0,12.33,False,False,False,900_74.0_6.0_3537_Längmatt526_Eggiwil,,https://www.homegate.ch/mieten/3001031289,
5.5,125.0,1800,1600,3537,Netschbühl 637,Eggiwil,0,False,False,False,True,False,False,False,False,False,14.4,327.27,22.73,False,False,False,1800_125.0_5.5_3537_Netschbühl637_Eggiwil,,https://www.homegate.ch/mieten/3001837568,
2.5,0.0,900,900,4952,Ahornstrasse 53,Eriswil,0,True,False,False,True,False,False,False,False,False,0.0,360.0,0.0,False,False,False,900_0.0_2.5_4952_Ahornstrasse53_Eriswil,,https://www.homegate.ch/mieten/3001841621,
3.5,80.0,1440,1290,4952,Mühlematte 4,Eriswil,0,False,False,False,True,False,False,False,True,False,18.0,411.43,22.86,False,False,False,1440_80.0_3.5_4952_Mühlematte4_Eriswil,,https://www.homegate.ch/mieten/3001781736,
3.5,110.0,1300,1300,3306,Buuchi 1,Etzelkofen,2022,True,False,False,True,False,False,False,False,False,11.82,371.43,31.43,False,False,False,1300_110.0_3.5_3306_Buuchi1_Etzelkofen,,https://www.homegate.ch/mieten/3001870708,
4.0,0.0,2500,2100,2533,Chemin de la petite Fin 7,Evilard,0,True,False,False,True,False,False,False,False,False,0.0,625.0,0.0,False,False,False,2500_0.0_4.0_2533_ChemindelapetiteFin7_Evilard,,https://www.homegate.ch/mieten/3001773230,
4.0,0.0,2500,2100,2533,Chemin de la petite Fin 7,Evilard,0,True,False,False,True,False,False,False,False,False,0.0,625.0,0.0,False,False,False,2500_0.0_4.0_2533_ChemindelapetiteFin7_Evilard_1,,https://www.homegate.ch/mieten/3001773233,
4.0,90.0,1150,920,4539,No information,Farnern,0,True,False,False,True,False,False,False,False,False,12.78,287.5,22.5,False,False,False,1150_90.0_4.0_4539_Noinformation_Farnern,,https://www.homegate.ch/mieten/3001844956,
1.0,39.0,905,765,3312,Rückimattweg 4,Fraubrunnen,2017,True,True,False,True,False,False,False,False,False,23.21,905.0,39.0,False,False,False,905_39.0_1.0_3312_Rückimattweg4_Fraubrunnen,,https://www.homegate.ch/mieten/3001862323,
4.5,89.0,1520,1210,3312,Solothurnstrasse 7,Fraubrunnen,0,True,False,False,False,False,False,False,False,False,17.08,337.78,19.78,False,False,False,1520_89.0_4.5_3312_Solothurnstrasse7_Fraubrunnen,,https://www.homegate.ch/mieten/3001744844,
3.5,83.0,1540,1340,3312,Aefligenstr. 12,Fraubrunnen,1977,True,True,False,False,False,False,False,False,False,18.55,440.0,23.71,False,False,False,1540_83.0_3.5_3312_Aefligenstr.12_Fraubrunnen,,https://www.homegate.ch/mieten/3001694541,
5.5,159.0,1760,1600,3312,No information,Fraubrunnen,0,True,False,False,True,False,False,False,True,False,11.07,320.0,28.91,False,False,False,1760_159.0_5.5_3312_Noinformation_Fraubrunnen,,https://www.homegate.ch/mieten/3001858414,
4.5,88.0,1870,1550,3312,Rückimattweg 4,Fraubrunnen,2017,True,True,False,True,False,False,False,False,False,21.25,415.56,19.56,False,False,False,1870_88.0_4.5_3312_Rückimattweg4_Fraubrunnen,,https://www.homegate.ch/mieten/3001145523,
5.5,136.0,1990,1790,3312,Rückimattweg 24,Fraubrunnen,2020,True,True,False,False,False,False,False,False,False,14.63,361.82,24.73,False,False,False,1990_136.0_5.5_3312_Rückimattweg24_Fraubrunnen,,https://www.homegate.ch/mieten/3001686042,
3.5,78.0,1480,1230,3202,Zälglistrasse 10,Frauenkappelen,1987,True,False,False,False,False,False,False,False,False,18.97,422.86,22.29,False,False,False,1480_78.0_3.5_3202_Zälglistrasse10_Frauenkappelen,,https://www.homegate.ch/mieten/3001755928,
3.5,0.0,1100,900,2535,Hauptstrasse 1,Frinvillier,0,False,False,False,True,False,False,False,False,False,0.0,314.29,0.0,False,False,False,1100_0.0_3.5_2535_Hauptstrasse1_Frinvillier,,https://www.homegate.ch/mieten/3001554352,
2.5,0.0,1140,940,3711,No information,Frutigen,0,False,False,False,False,False,False,False,True,False,0.0,456.0,0.0,False,False,False,1140_0.0_2.5_3711_Noinformation_Frutigen,,https://www.homegate.ch/mieten/3001697968,
2.0,0.0,1170,990,3238,Dorfstrasse 7,Gals,2019,False,False,True,True,False,False,False,True,False,0.0,585.0,0.0,False,False,False,1170_0.0_2.0_3238_Dorfstrasse7_Gals,,https://www.homegate.ch/mieten/3001829026,
1.5,0.0,1170,990,3238,Dorfstrasse 7,Gals,2019,True,False,True,True,False,False,False,True,False,0.0,780.0,0.0,False,False,False,1170_0.0_1.5_3238_Dorfstrasse7_Gals,,https://www.homegate.ch/mieten/3001828938,
5.5,134.0,1850,1520,2575,Bruchackerstrasse 12,Gerolfingen,1982,True,True,False,False,False,False,False,False,False,13.81,336.36,24.36,False,False,False,1850_134.0_5.5_2575_Bruchackerstrasse12_Gerolfingen,,https://www.homegate.ch/mieten/3001858594,
4.5,130.0,2750,2400,3115,Obere Kirchenzelg 22,Gerzensee,0,True,True,True,False,False,False,False,False,False,21.15,611.11,28.89,False,False,False,2750_130.0_4.5_3115_ObereKirchenzelg22_Gerzensee,,https://www.homegate.ch/mieten/3001833421,
3.0,80.0,1190,1190,3818,No information,Grindelwald,0,False,False,True,True,False,False,False,False,False,14.88,396.67,26.67,False,False,False,1190_80.0_3.0_3818_Noinformation_Grindelwald,,https://www.homegate.ch/mieten/3001842412,
3.5,140.0,-5536,0,3818,Moosweg 41,Grindelwald,1993,True,False,False,True,False,False,False,False,False,-39.54,-1581.71,40.0,False,False,False,-5536_140.0_3.5_3818_Moosweg41_Grindelwald,,https://www.homegate.ch/mieten/3001831385,
7.0,0.0,0,0,3818,Guggengasse 6,Grindelwald,0,True,True,False,False,False,False,False,True,False,,0.0,0.0,False,False,False,0_0.0_7.0_3818_Guggengasse6_Grindelwald,,https://www.homegate.ch/mieten/3001778813,
3.5,100.0,1300,1100,3257,No information,Grossaffoltern,0,False,False,False,True,False,False,False,False,False,13.0,371.43,28.57,False,False,False,1300_100.0_3.5_3257_Noinformation_Grossaffoltern,,https://www.homegate.ch/mieten/3001842406,
3.5,0.0,1790,1570,3257,Holleracher 26,Grossaffoltern,2014,True,False,True,True,False,False,False,False,False,0.0,511.43,0.0,False,False,False,1790_0.0_3.5_3257_Holleracher26_Grossaffoltern,,https://www.homegate.ch/mieten/3001859827,
1.0,0.0,750,600,3506,Niesenstrasse 2,Grosshöchstetten,1973,False,True,False,False,False,False,False,False,False,0.0,750.0,0.0,False,False,False,750_0.0_1.0_3506_Niesenstrasse2_Grosshöchstetten,,https://www.homegate.ch/mieten/3001860793,
2.0,32.0,830,620,3506,Talackerweg 29,Grosshöchstetten,2012,True,True,False,True,False,False,False,False,False,25.94,415.0,16.0,False,False,False,830_32.0_2.0_3506_Talackerweg29_Grosshöchstetten,,https://www.homegate.ch/mieten/3001867482,https://flatfox.ch/de/wohnung/talackerweg-29-3506-grosshochstetten/571268/
2.0,38.0,930,680,3506,Talackerweg 23,Grosshöchstetten,2012,True,True,False,True,False,False,False,False,False,24.47,465.0,19.0,False,False,False,930_38.0_2.0_3506_Talackerweg23_Grosshöchstetten,,https://www.homegate.ch/mieten/3001867478,https://flatfox.ch/de/wohnung/talackerweg-23-3506-grosshochstetten/590197/
3.0,58.0,1230,930,3506,Talackerweg 23,Grosshöchstetten,2012,True,True,False,True,False,False,False,False,False,21.21,410.0,19.33,False,False,False,1230_58.0_3.0_3506_Talackerweg23_Grosshöchstetten,,https://www.homegate.ch/mieten/3001867479,https://flatfox.ch/de/wohnung/talackerweg-23-3506-grosshochstetten/571267/
3.0,58.0,1230,930,3506,Talackerweg 21,Grosshöchstetten,2012,True,True,False,True,False,False,False,False,False,21.21,410.0,19.33,False,False,False,1230_58.0_3.0_3506_Talackerweg21_Grosshöchstetten,,https://www.homegate.ch/mieten/3001867480,https://flatfox.ch/de/wohnung/talackerweg-21-3506-grosshochstetten/516528/
2.5,70.0,1645,1440,3506,Bernstrasse 1,Grosshöchstetten,2019,False,False,False,False,False,False,False,True,False,23.5,658.0,28.0,False,False,False,1645_70.0_2.5_3506_Bernstrasse1_Grosshöchstetten,,https://www.homegate.ch/mieten/3001704924,
2.5,65.0,1672,1482,3506,Bernstrasse 1,Grosshöchstetten,0,True,False,False,True,False,False,False,True,False,25.72,668.8,26.0,False,False,False,1672_65.0_2.5_3506_Bernstrasse1_Grosshöchstetten,,https://www.homegate.ch/mieten/3001465831,https://flatfox.ch/de/wohnung/bernstrasse-1-3506-grosshochstetten/497854/
3.5,89.0,1740,1500,3506,Gerbergasse 7 (Haus B2),Grosshöchstetten,2013,False,True,True,False,False,False,False,False,False,19.55,497.14,25.43,False,False,False,1740_89.0_3.5_3506_Gerbergasse7(HausB2)_Grosshöchstetten,,https://www.homegate.ch/mieten/3001868144,
1.5,27.0,0,0,3506,Talackerweg 25,Grosshöchstetten,2012,True,True,False,True,False,False,False,False,False,0.0,0.0,18.0,False,False,False,0_27.0_1.5_3506_Talackerweg25_Grosshöchstetten,,https://www.homegate.ch/mieten/3001867477,
3.5,66.0,2800,2700,3780,Lauenenstrasse 17,Gstaad,1980,True,False,True,False,False,False,False,False,False,42.42,800.0,18.86,False,False,False,2800_66.0_3.5_3780_Lauenenstrasse17_Gstaad,,https://www.homegate.ch/mieten/3001673770,
5.0,160.0,7800,7500,3780,Promenade 9,Gstaad,0,True,False,False,False,False,False,False,False,False,48.75,1560.0,32.0,False,False,False,7800_160.0_5.0_3780_Promenade9_Gstaad,,https://www.homegate.ch/mieten/3001660787,
7.5,0.0,3100,2600,3785,Pfrüendlistrasse 22,Gsteig b. Gstaad,2002,True,True,False,True,False,False,False,False,False,0.0,413.33,0.0,False,False,False,3100_0.0_7.5_3785_Pfrüendlistrasse22_Gsteigb.Gstaad,,https://www.homegate.ch/mieten/3001776291,
